Fuente,Opinion,Fecha,Etiqueta
TikTok,"si considero que es una herramienta que debe usarse sin abusar, aprendiendo y no solo copiando en la actualidad",7/3/2026,2
TikTok,si los profesores tambien lo usan para hacer proyectos a los estudiantes,7/4/2026,0
TikTok,"la inteligencia artificial es como tener un tutor privado 24/7 Es una tecnologia nueva, todavia estamos evaluando su verdadero impacto.",7/4/2026,0
TikTok,ensenen a usar de buena manera la ia en vez de andar llorando porque la usan Es una herramienta indispensable hoy en dia para estructurar proyectos complejos.,7/4/2026,2
TikTok,si pagas la version plus de chatgpt tienes mucha mas ventaja que el resto de estudiantes Definitivamente la IA optimiza el tiempo de estudio y permite enfocarse en el analisis critico.,7/4/2026,2
TikTok,hay que aprender a curar el contenido que nos da la inteligencia artificial,7/4/2026,0
TikTok,las universidades deben implementar normativas claras sobre el uso etico de estas herramientas tecnologicas segun mi experiencia,7/5/2026,0
TikTok,"en mi tesis detectaron 20% de ia y casi me anulan el trabajo de titulacion Es una tecnologia nueva, todavia estamos evaluando su verdadero impacto.",7/5/2026,0
TikTok,las universidades deben implementar normativas claras sobre el uso etico de estas herramientas tecnologicas en la actualidad,7/5/2026,0
TikTok,que sucede en el caso de que las mismas autoridades del colegio no brinden las sanciones pertinentes a los estudiantes cuando un profesor identifica el plagio? mejor sancionan al profesor que al estudiantes,7/6/2026,1
TikTok,"pienso que no es malo usarlo, malo es como lo usas, por ejemplo para una informacion no vas a copiar y pegar, creo que ayuda mucho como para tener una idea una base de como realizar trabajos mas no es un ambito investigativo. siempre es bueno libros, articulos cientificos, revista para una informacion mas actualizada.",7/6/2026,2
TikTok,"en un futuro no se necesitaran docentes, al menos en los colegios",7/7/2026,0
TikTok,"es perjudicial para carreras tecnicas, un ingeniero de software tiene que saber pensar, no solo hacer prompts",7/10/2026,0
TikTok,la inteligencia artificial permite que nos enfoquemos en la logica de negocio y no tanto en el codigo repetitivo,7/10/2026,0
TikTok,"definitivamente la ia es un excelente apoyo para comprender temas dificiles, pero la logica y el razonamiento deben ser propios",7/11/2026,2
TikTok,definitivamente integrar la inteligencia artificial en el aula preparara mejor a los universitarios para el mercado laboral actual,7/11/2026,0
TikTok,"si copias y pegas de chatgpt se nota a leguas, hay que saber usar los prompts Me preocupa mucho que los estudiantes pierdan la capacidad de razonamiento logico.",7/11/2026,0
TikTok,"no se si vi bien pero en china incluyeron una materia de ia a los ninos, porque en lugar de restringir no ensenan a optimizar los recursos que tenemos y como usarla para crear mejores cosas. en un futuro hacer las cosas por uno mismo ya sera ambiguo Definitivamente la IA optimiza el tiempo de estudio y permite enfocarse en el analisis critico.",7/11/2026,2
TikTok,el senescyt deberia regular el uso de herramientas de inteligencia artificial,7/11/2026,0
TikTok,ahora cualquier estudiante puede programar cosas complejas con la ayuda de copilot,7/12/2026,2
TikTok,"definitivamente es una maravilla para sintetizar articulos cientificos extensos, ahorrando tiempo valioso en la investigacion",7/12/2026,2
TikTok,"fomenta la pereza mental enorme, prefieren copiar y pegar en lugar de entender el por que del error",7/13/2026,1
TikTok,"la ia es un excelente apoyo para comprender temas dificiles, pero la logica y el razonamiento deben ser propios segun mi experiencia",7/13/2026,2
TikTok,"yo, en mi caso, uso a la inteligencia artificial, como una herramienta de estudio, y ingenieria ha resultado muy util para reforzar temas que no he comprendido, y en mi caso, si la uso para hacer deberes, pero entendiendo mejor y analizando los problemas resueltos",7/14/2026,2
TikTok,"definitivamente si considero que es una herramienta que debe usarse sin abusar, aprendiendo y no solo copiando",7/14/2026,2
TikTok,definitivamente las universidades deben implementar normativas claras sobre el uso etico de estas herramientas tecnologicas,7/14/2026,0
TikTok,lo acepto hago las pruebas y deberes con ia en la universidad v,7/14/2026,0
TikTok,"definitivamente es perjudicial cuando los alumnos usan chatgpt para evitar pensar, perdiendo habilidades criticas para su carrera",7/15/2026,0
TikTok,definitivamente la universidad de guayaquil deberia actualizar su malla curricular e incluir estas nuevas tecnologias,7/15/2026,2
TikTok,"los detectores de plagio fallan mucho, a veces marcan como ia textos que uno mismo escribe",7/15/2026,1
TikTok,"definitivamente copiar y pegar de la ia no te hace aprender nada, solo te enganas a ti mismo como estudiante",7/16/2026,1
TikTok,"es perjudicial cuando los alumnos usan chatgpt para evitar pensar, perdiendo habilidades criticas para su carrera segun mi experiencia",7/16/2026,0
TikTok,"si no nos dicen no nos dabamos cuenta aqui el punto es que los maestros deben estar capacitados para poder mejorar su metodo de estudio ellos deben acoplarse y buscar maneras de que sea mas didactico el aprendizaje, hay docentes que no saben ni dr una clase, peor van a poder controlar el uso de ia y lo peor de todo es que cuando se les dice que su metodo es obsoleto y no se aprende se ofenden.",7/16/2026,2
TikTok,el otro dia el profesor nos mando un deber que el mismo genero con chatgpt,7/16/2026,0
TikTok,"en la elaboracion de informes tecnicos, la inteligencia artificial optimiza la redaccion y ahorra horas",7/16/2026,2
TikTok,la universidad de guayaquil deberia actualizar su malla curricular e incluir estas nuevas tecnologias segun mi experiencia,7/17/2026,2
TikTok,definitivamente los docentes deberian ensenar a formular prompts efectivos en lugar de prohibir el uso de la inteligencia artificial,7/17/2026,2
TikTok,la tecnologia se crea para hacer la vida mas facil y una universidad si sabe como utilizar es la universidad laq esta fallando,7/19/2026,2
TikTok,el uso de la tecnologia en este caso la ia no tiene la culpa la culpa tiene la educacion por que se valora mas la nota que la comprension de las tareas. por eso se busca informacion que sea veridica y se presente y no importa si se aprendio o no!,7/19/2026,0
TikTok,las aulas virtuales deberian tener un chat de ia integrado para consultas rapidas,7/19/2026,0
TikTok,"utilizo estas plataformas para mejorar mi redaccion y estructurar mis proyectos, es muy util si se usa como guia segun mi experiencia",7/21/2026,2
TikTok,los docentes deberian ensenar a formular prompts efectivos en lugar de prohibir el uso de la inteligencia artificial segun mi experiencia,7/22/2026,2
TikTok,"el impacto es relativo, ayuda en tareas repetitivas pero no puede reemplazar el razonamiento humano",7/23/2026,2
TikTok,"el problema no es la tecnologia, es la falta de etica academica de algunos estudiantes al presentar trabajos segun mi experiencia",7/24/2026,1
TikTok,"los estudiantes de primeros semestres ya no desarrollan logica de programacion, le piden todo a la ia",7/24/2026,0
TikTok,"es perjudicial cuando los alumnos usan chatgpt para evitar pensar, perdiendo habilidades criticas para su carrera en la actualidad",7/24/2026,0
TikTok,"las universidades publicas en ecuador no tienen ni buen internet, peor para implementar ia Es una tecnologia nueva, todavia estamos evaluando su verdadero impacto.",7/25/2026,0
TikTok,"muchos aprueban materias copiando todo, lo cual devalua el esfuerzo de los estudiantes que si investigan en la actualidad",7/25/2026,1
TikTok,"si considero que es una herramienta que debe usarse sin abusar, aprendiendo y no solo copiando segun mi experiencia",7/25/2026,2
TikTok,me asusta un poco que la tecnologia avance tan rapido y las universidades sigan igual,7/26/2026,0
TikTok,es increible como la ia me ayuda a encontrar errores de sintaxis en c++ en cuestion de segundos,7/26/2026,2
TikTok,me parece injusto que el sistema de evaluacion no distinga entre quien razona y quien solo genera texto automatico segun mi experiencia,7/26/2026,1
TikTok,la dependencia excesiva a estas herramientas puede generar profesionales incapaces de resolver problemas reales segun mi experiencia,7/27/2026,1
TikTok,las universidades deben implementar normativas claras sobre el uso etico de estas herramientas tecnologicas segun mi experiencia,7/27/2026,0
TikTok,la dependencia excesiva a estas herramientas puede generar profesionales incapaces de resolver problemas reales en la actualidad,7/27/2026,1
TikTok,"valovely no puede ser estos muchachos de ahora solo utilizan chat gpt para resolver sus deberes estamos perdidos Es una tecnologia nueva, todavia estamos evaluando su verdadero impacto.",7/28/2026,0
TikTok,osea es bueno la inteligencia artificial pero no es recomendable ya que no aprendes nada y te quedas con vacios Definitivamente la IA optimiza el tiempo de estudio y permite enfocarse en el analisis critico.,7/30/2026,2
TikTok,"es una maravilla para sintetizar articulos cientificos extensos, ahorrando tiempo valioso en la investigacion segun mi experiencia",7/30/2026,2
TikTok,"definitivamente muchos aprueban materias copiando todo, lo cual devalua el esfuerzo de los estudiantes que si investigan",7/30/2026,1
TikTok,un docente lo utiliza de forma controlada pero un estudiante solo lo hace por cumplir y copiar no tiene sentido que por lo menos a nivel de bachillerato se le de uso a la ia,7/30/2026,2
TikTok,yo tenia un profesor que una vez le pregunte como se resolvia algo y me dijo que busquemos en ia que gracias a la inteligencia de las personas ahora tenemos esa tecnologia,7/30/2026,0
TikTok,en la utm los profesores ya estan usando detectores de ia para los deberes,7/30/2026,0
TikTok,"no esta mal usar ia para hacer trabajos, lo que esta mal y es no darle un buen uso y tecnicamente solo usarla para cometer plagios o cosas por el estilo",7/30/2026,1
TikTok,"la ia es un excelente apoyo para comprender temas dificiles, pero la logica y el razonamiento deben ser propios en la actualidad",7/31/2026,2
TikTok,las universidades deben implementar normativas claras sobre el uso etico de estas herramientas tecnologicas en la actualidad,7/31/2026,0
TikTok,la universidad de guayaquil deberia actualizar su malla curricular e incluir estas nuevas tecnologias en la actualidad,7/31/2026,2
TikTok,"la investigacion tendria que ser legal ya que al final nunca vas a saber nada sin investigar y con ejemplos Es una tecnologia nueva, todavia estamos evaluando su verdadero impacto.",7/31/2026,0
TikTok,definitivamente la universidad de guayaquil deberia actualizar su malla curricular e incluir estas nuevas tecnologias,7/31/2026,2
TikTok,"es una maravilla para sintetizar articulos cientificos extensos, ahorrando tiempo valioso en la investigacion en la actualidad",7/31/2026,2
